SK_ID_CURR,TARGET
308784,0.39
308789,0.36
308807,0.36
308818,0.41
308819,0.28
308822,0.4
308827,0.33
308831,0.31
308833,0.37
308842,0.37
308868,0.35
308871,0.3
308881,0.31
308889,0.24
308892,0.39
308900,0.26
308903,0.24
308912,0.43
308916,0.37
308919,0.34
308920,0.46
308921,0.38
308928,0.36
308929,0.41
308934,0.39
308940,0.35
308941,0.34
308946,0.43
308956,0.35
308958,0.31
308963,0.37
308965,0.31
308971,0.32
308977,0.42
308985,0.32
308987,0.23
308995,0.38
309005,0.37
309007,0.5
309015,0.39
309016,0.37
309018,0.32
309019,0.38
309035,0.33
309042,0.32
309044,0.35
309052,0.3
309061,0.37
309064,0.34
309072,0.44
309075,0.29
309083,0.32
309099,0.5
309124,0.19
309125,0.33
309146,0.37
309159,0.36
309161,0.34
309168,0.32
309180,0.42
309185,0.41
309195,0.39
309198,0.37
309200,0.39
309202,0.55
309204,0.37
309213,0.35
309227,0.43
309234,0.34
309241,0.31
309242,0.34
309244,0.32
309246,0.41
309250,0.34
309251,0.42
309274,0.47
309276,0.29
309280,0.4
309298,0.42
309301,0.4
309302,0.21
309326,0.32
309335,0.37
309341,0.31
309343,0.44
309344,0.41
309354,0.31
309362,0.33
309399,0.4
309406,0.39
309409,0.41
309411,0.4
309418,0.45
309421,0.32
309435,0.37
309443,0.37
309455,0.35
309462,0.32
309473,0.34
309476,0.45
309478,0.26
309493,0.28
309502,0.37
309508,0.38
309526,0.34
309536,0.26
309544,0.35
309547,0.31
309555,0.31
309562,0.33
309569,0.38
309574,0.45
309577,0.27
309578,0.36
309579,0.32
309585,0.32
309588,0.36
309603,0.38
309604,0.46
309617,0.38
309620,0.27
309623,0.33
309648,0.37
309665,0.38
309682,0.29
309694,0.32
309702,0.33
309711,0.3
309713,0.42
309729,0.31
309735,0.29
309744,0.29
309749,0.39
309750,0.27
309759,0.36
309761,0.3
309770,0.38
309776,0.33
309777,0.35
309789,0.29
309790,0.38
309800,0.42
309813,0.24
309814,0.33
309815,0.52
309825,0.31
309826,0.32
309829,0.35
309831,0.35
309837,0.31
309846,0.37
309849,0.49
309855,0.36
309860,0.24
309879,0.35
309882,0.44
309887,0.25
309892,0.28
309895,0.3
309902,0.32
309915,0.37
309923,0.37
309941,0.47
309942,0.34
309945,0.32
309950,0.35
309955,0.35
309963,0.31
309964,0.38
309967,0.46
309969,0.25
309971,0.42
309978,0.22
309987,0.4
309990,0.38
309992,0.35
309993,0.34
310010,0.36
310012,0.33
310017,0.33
310018,0.35
310022,0.43
310031,0.32
310033,0.4
310034,0.36
310038,0.28
310044,0.38
310062,0.29
310071,0.3
310075,0.32
310082,0.39
310093,0.35
310101,0.38
310106,0.32
310118,0.43
310123,0.36
310126,0.34
310130,0.38
310141,0.34
310145,0.33
310148,0.38
310150,0.31
310159,0.38
310162,0.38
310163,0.28
310166,0.26
310167,0.32
310170,0.35
310181,0.34
310187,0.37
310191,0.26
310192,0.33
310197,0.38
310200,0.45
310201,0.36
310203,0.39
310204,0.3
310213,0.33
310215,0.36
310218,0.44
310236,0.33
310238,0.34
310241,0.3
310245,0.4
310252,0.31
310259,0.3
310260,0.43
310261,0.3
310262,0.38
310274,0.29
310294,0.54
310296,0.37
310298,0.46
310306,0.29
310307,0.35
310316,0.25
310329,0.25
310338,0.17
310342,0.29
310343,0.47
310360,0.35
310362,0.52
310378,0.28
310379,0.29
310383,0.41
310385,0.4
310387,0.35
310388,0.39
310400,0.4
310408,0.38
310414,0.4
310423,0.36
310424,0.39
310428,0.35
310432,0.44
310456,0.22
310463,0.35
310475,0.3
310476,0.29
310482,0.46
310485,0.29
310490,0.33
310496,0.44
310505,0.33
310519,0.38
310546,0.39
310547,0.37
310553,0.33
310555,0.35
310556,0.46
310568,0.26
310573,0.33
310574,0.33
310577,0.27
310580,0.39
310581,0.24
310583,0.34
310586,0.35
310591,0.28
310598,0.38
310606,0.29
310628,0.41
310634,0.41
310638,0.33
310646,0.29
310648,0.42
310654,0.32
310659,0.47
310663,0.36
310669,0.26
310670,0.35
310674,0.39
310691,0.44
310693,0.42
310702,0.37
310706,0.36
310709,0.37
310711,0.38
310720,0.38
310739,0.38
310742,0.48
310743,0.41
310752,0.35
310753,0.45
310757,0.37
310763,0.35
310764,0.33
310769,0.3
310771,0.39
310775,0.37
310779,0.38
310781,0.28
310784,0.25
310793,0.35
310794,0.3
310816,0.5
310823,0.34
310837,0.4
310856,0.46
310865,0.32
310866,0.29
310872,0.43
310877,0.43
310879,0.26
310883,0.3
310884,0.51
310908,0.3
310928,0.4
310935,0.32
310954,0.41
310964,0.42
310971,0.28
310972,0.28
310983,0.4
310988,0.27
310994,0.37
311003,0.27
311020,0.39
311024,0.32
311037,0.35
311064,0.42
311070,0.36
311086,0.37
311087,0.35
311108,0.31
311110,0.36
311115,0.37
311116,0.49
311117,0.29
311128,0.43
311136,0.42
311146,0.33
311155,0.27
311157,0.34
311159,0.34
311170,0.32
311184,0.35
311199,0.32
311208,0.31
311209,0.31
311220,0.41
311230,0.3
311233,0.33
311241,0.42
311261,0.41
311262,0.32
311268,0.33
311277,0.45
311296,0.32
311298,0.42
311310,0.44
311313,0.46
311316,0.33
311324,0.35
311327,0.32
311331,0.43
311335,0.32
311343,0.46
311346,0.4
311357,0.42
311358,0.31
311365,0.32
311370,0.38
311376,0.36
311380,0.34
311393,0.26
311399,0.31
311404,0.22
311409,0.29
311425,0.41
311436,0.41
311455,0.33
311459,0.47
311475,0.42
311499,0.41
311509,0.33
311518,0.25
311535,0.31
311536,0.33
311540,0.52
311542,0.45
311552,0.48
311562,0.42
311580,0.33
311583,0.39
311588,0.48
311595,0.27
311601,0.35
311605,0.36
311609,0.4
311612,0.39
311621,0.4
311623,0.26
311625,0.4
311636,0.29
311637,0.35
311646,0.3
311648,0.34
311654,0.35
311663,0.38
311676,0.27
311679,0.3
311683,0.42
311685,0.35
311691,0.31
311695,0.37
311700,0.34
311710,0.27
311714,0.36
311716,0.32
311725,0.51
311727,0.37
311728,0.29
311737,0.4
311738,0.35
311743,0.41
311746,0.29
311747,0.34
311761,0.39
311765,0.44
311773,0.38
311776,0.34
311786,0.39
311801,0.27
311820,0.42
311822,0.46
311829,0.32
311835,0.42
311846,0.27
311851,0.34
311854,0.32
311872,0.34
311875,0.3
311888,0.33
311916,0.35
311928,0.42
311931,0.36
311933,0.4
311934,0.43
311948,0.39
311949,0.4
311950,0.43
311952,0.37
311954,0.36
311962,0.37
311965,0.38
311968,0.42
311976,0.4
311977,0.35
311983,0.32
311989,0.38
311996,0.34
311999,0.41
312007,0.44
312022,0.36
312023,0.35
312034,0.38
312042,0.32
312049,0.29
312077,0.37
312088,0.36
312091,0.58
312114,0.33
312115,0.35
312117,0.39
312119,0.4
312126,0.55
312127,0.33
312134,0.44
312164,0.39
312176,0.37
312178,0.3
312184,0.29
312185,0.38
312186,0.35
312191,0.4
312197,0.32
312213,0.5
312223,0.42
312224,0.41
312225,0.36
312226,0.29
312231,0.39
312239,0.34
312251,0.41
312271,0.31
312278,0.36
312281,0.27
312289,0.41
312291,0.29
312301,0.38
312302,0.34
312316,0.42
312324,0.39
312338,0.32
312361,0.31
312363,0.4
312368,0.41
312382,0.37
312384,0.39
312390,0.4
312395,0.33
312396,0.43
312400,0.42
312406,0.33
312412,0.26
312414,0.43
312417,0.26
312425,0.25
312428,0.4
312431,0.42
312437,0.35
312442,0.37
312451,0.36
312460,0.3
312464,0.35
312466,0.29
312470,0.35
312473,0.4
312490,0.38
312493,0.41
312503,0.42
312509,0.35
312520,0.44
312528,0.38
312543,0.32
312544,0.35
312553,0.3
312558,0.26
312565,0.38
312568,0.42
312579,0.39
312581,0.48
312582,0.37
312596,0.38
312597,0.35
312598,0.33
312617,0.45
312627,0.37
312635,0.28
312637,0.36
312639,0.31
312640,0.44
312642,0.46
312651,0.37
312663,0.32
312668,0.43
312685,0.27
312691,0.34
312693,0.35
312710,0.35
312711,0.28
312712,0.28
312720,0.36
312746,0.46
312763,0.34
312770,0.35
312791,0.39
312795,0.32
312796,0.27
312797,0.24
312804,0.31
312812,0.32
312813,0.25
312825,0.4
312827,0.37
312841,0.36
312842,0.48
312845,0.34
312856,0.37
312866,0.3
312870,0.47
312879,0.42
312895,0.27
312901,0.42
312909,0.4
312910,0.32
312916,0.3
312926,0.33
312942,0.42
312946,0.36
312950,0.37
312952,0.37
312963,0.39
312968,0.48
312976,0.33
312980,0.38
312984,0.4
312987,0.39
312994,0.33
312996,0.38
312997,0.33
313019,0.34
313020,0.29
313028,0.28
313041,0.35
313045,0.36
313048,0.48
313052,0.38
313062,0.29
313063,0.41
313066,0.32
313071,0.29
313085,0.42
313099,0.4
313109,0.4
313131,0.36
313139,0.34
313141,0.32
313142,0.39
313145,0.31
313153,0.35
313157,0.4
313161,0.35
313165,0.3
313179,0.4
313208,0.32
313228,0.45
313236,0.28
313243,0.38
313245,0.4
313249,0.34
313275,0.25
313276,0.36
313280,0.38
313284,0.42
313285,0.35
313292,0.24
313297,0.38
313304,0.37
313322,0.3
313323,0.39
313325,0.33
313326,0.36
313334,0.27
313336,0.33
313337,0.37
313339,0.41
313340,0.38
313341,0.46
313343,0.45
313346,0.4
313348,0.51
313359,0.42
313365,0.37
313375,0.45
313381,0.35
313382,0.36
313389,0.34
313390,0.34
313391,0.44
313410,0.34
313416,0.32
313417,0.32
313426,0.37
313429,0.37
313469,0.37
313479,0.37
313485,0.47
313494,0.36
313496,0.32
313501,0.32
313506,0.37
313521,0.32
313524,0.35
313538,0.31
313550,0.35
313557,0.35
313573,0.31
313583,0.31
313592,0.19
313602,0.35
313604,0.4
313606,0.37
313617,0.34
313622,0.36
313625,0.41
313638,0.31
313639,0.35
313645,0.45
313655,0.39
313656,0.46
313663,0.42
313669,0.35
313670,0.31
313676,0.38
313689,0.51
313699,0.41
313711,0.31
313720,0.38
313731,0.41
313736,0.52
313741,0.34
313744,0.4
313749,0.51
313750,0.38
313753,0.33
313763,0.38
313765,0.39
313776,0.25
313778,0.4
313781,0.34
313786,0.42
313787,0.24
313795,0.34
313809,0.33
313810,0.3
313811,0.36
313818,0.46
313825,0.33
313830,0.34
313831,0.38
313834,0.34
313837,0.45
313841,0.34
313859,0.36
313882,0.42
313887,0.46
313900,0.29
313902,0.35
313906,0.45
313930,0.3
313932,0.36
313943,0.35
313944,0.31
313957,0.35
313970,0.43
313980,0.33
313982,0.37
313999,0.39
314000,0.38
314003,0.39
314004,0.4
314005,0.39
314007,0.3
314010,0.4
314011,0.37
314016,0.41
314023,0.31
314024,0.26
314031,0.36
314038,0.37
314041,0.38
314061,0.36
314073,0.39
314091,0.3
314097,0.35
314099,0.33
314107,0.26
314124,0.51
314127,0.33
314131,0.31
314132,0.21
314137,0.47
314139,0.37
314143,0.27
314149,0.32
314153,0.33
314154,0.45
314160,0.34
314167,0.35
314171,0.33
314182,0.33
314190,0.29
314194,0.33
314198,0.28
314211,0.34
314220,0.54
314245,0.35
314247,0.31
314256,0.31
314259,0.36
314267,0.39
314271,0.3
314278,0.37
314282,0.33
314283,0.35
314294,0.48
314298,0.31
314299,0.43
314306,0.24
314307,0.32
314308,0.34
314309,0.39
314317,0.49
314323,0.32
314332,0.22
314334,0.38
314335,0.39
314337,0.28
314343,0.38
314344,0.37
314346,0.33
314351,0.29
314354,0.38
314355,0.31
314359,0.36
314364,0.27
314366,0.33
314367,0.33
314374,0.39
314376,0.3
314387,0.33
314405,0.37
314412,0.39
314418,0.44
314429,0.33
314438,0.41
314442,0.37
314477,0.34
314480,0.35
314486,0.22
314487,0.37
314488,0.41
314490,0.36
314523,0.33
314528,0.39
314535,0.34
314542,0.44
314560,0.36
314585,0.35
314594,0.34
314596,0.42
314601,0.37
314603,0.29
314612,0.4
314615,0.38
314619,0.37
314621,0.43
314627,0.37
314629,0.28
314635,0.43
314639,0.26
314646,0.35
314650,0.49
314661,0.28
314690,0.32
314699,0.33
314705,0.43
314709,0.34
314710,0.33
314711,0.33
314714,0.45
314719,0.34
314722,0.29
314723,0.42
314729,0.45
314732,0.43
314734,0.44
314746,0.33
314761,0.48
314769,0.3
314773,0.34
314774,0.35
314776,0.28
314780,0.3
314785,0.31
314789,0.38
314796,0.36
314810,0.26
314812,0.3
314817,0.25
314822,0.45
314840,0.44
314843,0.36
314853,0.47
314856,0.4
314862,0.41
314864,0.34
314878,0.45
314894,0.37
314906,0.43
314912,0.35
314914,0.34
314933,0.52
314941,0.23
314949,0.45
314950,0.36
314952,0.41
314961,0.49
314970,0.38
314972,0.33
314975,0.46
314985,0.32
314986,0.33
314991,0.33
314995,0.42
314997,0.31
315003,0.27
315035,0.34
315038,0.41
315040,0.28
315046,0.35
315053,0.35
315054,0.34
315060,0.37
315061,0.32
315067,0.41
315076,0.38
315079,0.43
315083,0.41
315084,0.32
315092,0.3
315095,0.44
315112,0.39
315122,0.35
315123,0.3
315125,0.37
315136,0.42
315143,0.37
315145,0.38
315153,0.3
315164,0.4
315169,0.29
315178,0.36
315179,0.35
315189,0.31
315192,0.41
315194,0.39
315198,0.36
315210,0.35
315211,0.38
315221,0.5
315222,0.42
315228,0.47
315231,0.34
315233,0.42
315235,0.36
315240,0.38
315244,0.39
315257,0.34
315261,0.4
315271,0.42
315278,0.52
315282,0.41
315287,0.38
315288,0.38
315291,0.43
315306,0.38
315309,0.32
315312,0.33
315330,0.32
315335,0.43
315337,0.34
315343,0.41
315344,0.49
315366,0.31
315389,0.4
315403,0.4
315414,0.41
315425,0.27
315430,0.42
315432,0.36
315436,0.36
315437,0.46
315445,0.28
315451,0.38
315460,0.29
315462,0.25
315476,0.46
315480,0.4
315489,0.34
315494,0.34
315499,0.22
315503,0.32
315507,0.5
315540,0.24
315541,0.26
315546,0.37
315553,0.31
315569,0.44
315571,0.37
315574,0.41
315580,0.4
315587,0.36
315609,0.27
315610,0.29
315617,0.35
315623,0.33
315629,0.41
315635,0.31
315637,0.43
315641,0.33
315644,0.42
315654,0.37
315662,0.39
315663,0.44
315673,0.36
315677,0.35
315679,0.39
315680,0.39
315681,0.42
315682,0.38
315684,0.36
315693,0.39
315701,0.36
315705,0.38
315706,0.38
315711,0.35
315714,0.39
315725,0.39
315738,0.27
315740,0.4
315749,0.27
315753,0.38
315757,0.3
315778,0.39
315781,0.31
315793,0.37
315813,0.33
315822,0.4
315827,0.39
315831,0.31
315843,0.37
315857,0.36
315864,0.3
315869,0.35
315870,0.44
315878,0.41
315891,0.39
315894,0.41
315895,0.38
315903,0.38
315917,0.43
315920,0.33
315937,0.3
315938,0.32
315947,0.32
315970,0.48
315971,0.33
315974,0.35
315984,0.33
315985,0.46
315988,0.29
315993,0.32
315995,0.44
315997,0.4
316000,0.35
316009,0.33
316011,0.34
316014,0.32
316021,0.39
316022,0.39
316023,0.37
316060,0.35
316063,0.42
316065,0.46
316066,0.35
316077,0.41
316083,0.3
316093,0.44
316100,0.31
316110,0.41
316118,0.35
316135,0.35
316139,0.42
316154,0.27
316156,0.34
316171,0.42
316173,0.33
316186,0.35
316188,0.3
316190,0.36
316195,0.37
316205,0.37
316214,0.35
316216,0.45
316220,0.32
316222,0.3
316224,0.44
316226,0.27
316230,0.42
316248,0.37
316258,0.44
316269,0.36
316270,0.39
316279,0.36
316286,0.34
316295,0.34
316297,0.36
316305,0.37
316312,0.35
316313,0.31
316314,0.37
316320,0.33
316321,0.31
316328,0.27
316329,0.37
316334,0.38
316364,0.3
316372,0.28
316382,0.33
316407,0.27
316411,0.43
316433,0.44
316435,0.35
316441,0.4
316456,0.3
316457,0.2
316462,0.37
316465,0.37
316466,0.36
316468,0.29
316469,0.32
316479,0.29
316481,0.38
316484,0.38
316502,0.39
316517,0.39
316525,0.28
316531,0.32
316546,0.33
316549,0.34
316557,0.38
316561,0.47
316564,0.39
316565,0.36
316594,0.31
316595,0.34
316600,0.39
316625,0.33
316645,0.36
316647,0.38
316659,0.24
316683,0.34
316694,0.42
316697,0.31
316701,0.34
316702,0.37
316703,0.32
316718,0.38
316723,0.31
316748,0.38
316756,0.31
316758,0.38
316763,0.42
316764,0.42
316768,0.33
316769,0.29
316772,0.32
316777,0.33
316781,0.36
316785,0.32
316786,0.31
316815,0.42
316816,0.36
316828,0.34
316831,0.34
316837,0.37
316843,0.4
316849,0.39
316854,0.42
316862,0.31
316867,0.3
316902,0.3
316903,0.27
316906,0.32
316914,0.32
316915,0.38
316923,0.31
316928,0.39
316930,0.38
316932,0.43
316940,0.33
316947,0.38
316948,0.29
316977,0.41
316983,0.35
316987,0.33
317003,0.43
317005,0.43
317035,0.3
317036,0.36
317043,0.31
317048,0.31
317056,0.35
317065,0.39
317079,0.24
317080,0.33
317083,0.29
317087,0.37
317103,0.33
317117,0.38
317119,0.33
317125,0.4
317126,0.39
317134,0.33
317138,0.33
317142,0.33
317150,0.39
317184,0.43
317190,0.28
317196,0.36
317197,0.45
317206,0.35
317210,0.29
317221,0.37
317226,0.36
317227,0.3
317236,0.32
317237,0.45
317241,0.31
317249,0.3
317256,0.3
317282,0.27
317294,0.33
317298,0.38
317300,0.3
317307,0.3
317311,0.32
317318,0.3
317322,0.43
317323,0.34
317332,0.35
317338,0.33
317346,0.33
317347,0.35
317349,0.37
317354,0.51
317369,0.38
317386,0.34
317389,0.31
317410,0.29
317411,0.21
317422,0.38
317434,0.35
317446,0.36
317449,0.38
317455,0.32
317469,0.25
317475,0.35
317476,0.38
317487,0.28
317488,0.41
317499,0.43
317500,0.35
317506,0.31
317515,0.35
317518,0.32
317520,0.41
317546,0.39
317549,0.38
317554,0.35
317565,0.4
317579,0.31
317591,0.43
317592,0.36
317593,0.42
317594,0.4
317601,0.31
317603,0.38
317606,0.36
317608,0.38
317611,0.36
317618,0.26
317628,0.31
317629,0.44
317642,0.38
317644,0.32
317648,0.35
317650,0.34
317665,0.36
317675,0.32
317695,0.43
317696,0.26
317704,0.34
317713,0.35
317730,0.41
317735,0.29
317736,0.39
317738,0.4
317747,0.44
317764,0.48
317765,0.33
317772,0.36
317774,0.29
317786,0.36
317788,0.25
317806,0.45
317809,0.3
317811,0.32
317814,0.32
317815,0.29
317830,0.29
317835,0.37
317843,0.3
317856,0.34
317863,0.37
317876,0.36
317889,0.34
317902,0.36
317910,0.36
317914,0.36
317933,0.37
317936,0.31
317940,0.29
317944,0.35
317952,0.38
317955,0.29
317958,0.35
317965,0.29
317966,0.39
317978,0.3
318000,0.47
318007,0.37
318008,0.43
318012,0.33
318016,0.3
318019,0.4
318020,0.33
318021,0.35
318025,0.41
318036,0.37
318044,0.28
318055,0.39
318056,0.3
318057,0.4
318065,0.43
318075,0.34
318081,0.41
318094,0.32
318096,0.31
318104,0.29
318105,0.4
318109,0.34
318113,0.33
318121,0.43
318122,0.3
318126,0.37
318127,0.37
318131,0.3
318135,0.41
318155,0.24
318156,0.35
318161,0.32
318164,0.34
318169,0.4
318173,0.37
318176,0.34
318177,0.36
318181,0.36
318187,0.29
318193,0.29
318203,0.36
318206,0.39
318214,0.32
318220,0.33
318232,0.42
318250,0.34
318251,0.24
318252,0.3
318254,0.42
318260,0.43
318261,0.25
318263,0.29
318264,0.42
318266,0.2
318267,0.42
318268,0.44
318270,0.39
318274,0.36
318282,0.35
318286,0.32
318292,0.26
318297,0.28
318320,0.35
318337,0.35
318343,0.38
318347,0.34
318351,0.34
318357,0.41
318360,0.39
318384,0.25
318385,0.42
318387,0.4
318390,0.31
318391,0.32
318393,0.33
318406,0.37
318408,0.49
318410,0.53
318424,0.33
318428,0.28
318432,0.29
318433,0.38
318445,0.3
318452,0.54
318467,0.36
318473,0.44
318480,0.37
318486,0.4
318496,0.38
318505,0.5
318511,0.41
318517,0.3
318522,0.4
318527,0.37
318530,0.32
318531,0.4
318533,0.26
318535,0.38
318536,0.4
318548,0.34
318551,0.35
318557,0.39
318576,0.38
318581,0.39
318607,0.38
318609,0.34
318615,0.46
318634,0.33
318640,0.31
318651,0.4
318657,0.34
318669,0.28
318674,0.31
318675,0.37
318686,0.33
318694,0.31
318760,0.36
318762,0.29
318763,0.25
318765,0.38
318766,0.27
318769,0.31
318775,0.23
318782,0.34
318786,0.44
318792,0.3
318801,0.41
318802,0.33
318803,0.36
318805,0.31
318813,0.35
318817,0.44
318821,0.33
318827,0.28
318834,0.37
318835,0.27
318851,0.46
318857,0.29
318862,0.26
318874,0.32
318878,0.3
318897,0.39
318909,0.4
318924,0.39
318927,0.37
318942,0.44
318946,0.34
318957,0.42
318959,0.25
318975,0.34
318982,0.27
318987,0.32
318993,0.36
318995,0.4
318996,0.31
318997,0.33
318999,0.32
319012,0.4
319014,0.34
319018,0.34
319020,0.38
319048,0.3
319052,0.38
319067,0.31
319083,0.36
319088,0.26
319089,0.34
319090,0.53
319096,0.35
319099,0.32
319108,0.39
319116,0.4
319117,0.44
319119,0.32
319126,0.39
319133,0.39
319135,0.4
319137,0.45
319143,0.41
319168,0.27
319170,0.33
319174,0.33
319181,0.32
319192,0.31
319193,0.35
319198,0.3
319211,0.35
319219,0.36
319220,0.4
319226,0.3
319240,0.27
319248,0.41
319257,0.32
319261,0.4
319264,0.35
319268,0.36
319289,0.31
319292,0.32
319295,0.31
319302,0.32
319308,0.36
319310,0.38
319313,0.39
319322,0.33
319329,0.33
319331,0.43
319334,0.4
319346,0.36
319352,0.48
319358,0.4
319363,0.36
319365,0.45
319370,0.28
319371,0.35
319372,0.26
319385,0.43
319387,0.35
319393,0.33
319396,0.4
319406,0.29
319439,0.26
319440,0.41
319441,0.41
319462,0.42
319471,0.41
319475,0.34
319476,0.4
319486,0.4
319487,0.25
319489,0.33
319491,0.31
319494,0.37
319496,0.35
319512,0.38
319519,0.26
319522,0.32
319530,0.4
319540,0.38
319547,0.34
319549,0.33
319559,0.38
319561,0.34
319566,0.26
319569,0.29
319574,0.35
319579,0.27
319580,0.4
319582,0.27
319583,0.31
319585,0.34
319598,0.34
319600,0.29
319602,0.27
319603,0.41
319604,0.29
319608,0.28
319622,0.29
319623,0.36
319625,0.34
319628,0.24
319637,0.36
319639,0.25
319658,0.36
319669,0.33
319677,0.28
319683,0.38
319688,0.31
319697,0.28
319700,0.36
319727,0.37
319747,0.37
319751,0.36
319758,0.43
319759,0.32
319765,0.4
319768,0.29
319774,0.31
319776,0.38
319777,0.28
319785,0.36
319789,0.3
319792,0.45
319799,0.36
319814,0.42
319815,0.35
319822,0.36
319829,0.4
319836,0.45
319837,0.34
319839,0.28
319843,0.4
319860,0.35
319876,0.38
319877,0.34
319887,0.4
319889,0.3
319892,0.29
319893,0.34
319897,0.4
319898,0.36
319911,0.43
319917,0.34
319923,0.37
319927,0.34
319929,0.49
319931,0.38
319948,0.38
319949,0.32
319992,0.37
319999,0.26
320001,0.4
320003,0.43
320004,0.46
320011,0.45
320012,0.29
320021,0.38
320026,0.22
320034,0.39
320041,0.49
320042,0.35
320046,0.28
320056,0.31
320062,0.33
320093,0.38
320094,0.38
320101,0.26
320114,0.44
320126,0.41
320128,0.31
320137,0.28
320149,0.42
320165,0.36
320172,0.42
320173,0.39
320175,0.3
320179,0.38
320181,0.35
320191,0.33
320192,0.42
320195,0.27
320199,0.36
320202,0.39
320203,0.33
320205,0.25
320224,0.47
320227,0.39
320228,0.33
320248,0.35
320252,0.34
320254,0.4
320259,0.37
320267,0.29
320276,0.34
320287,0.45
320291,0.28
320295,0.37
320297,0.3
320305,0.25
320321,0.4
320331,0.38
320336,0.31
320341,0.26
320344,0.28
320356,0.24
320362,0.37
320369,0.36
320379,0.28
320387,0.31
320397,0.32
320412,0.33
320421,0.33
320428,0.42
320429,0.48
320430,0.38
320434,0.27
320453,0.34
320462,0.36
320469,0.27
320475,0.38
320478,0.32
320484,0.38
320494,0.29
320499,0.38
320541,0.35
320550,0.3
320561,0.37
320562,0.4
320564,0.3
320566,0.54
320568,0.37
320593,0.29
320609,0.31
320614,0.27
320621,0.26
320639,0.47
320640,0.31
320656,0.37
320657,0.31
320670,0.32
320672,0.35
320691,0.47
320693,0.28
320698,0.33
320699,0.37
320704,0.44
320709,0.32
320711,0.36
320724,0.4
320737,0.27
320744,0.36
320747,0.32
320750,0.44
320752,0.43
320760,0.34
320765,0.49
320767,0.31
320778,0.47
320784,0.37
320789,0.36
320793,0.32
320795,0.51
320805,0.42
320806,0.4
320823,0.43
320828,0.35
320833,0.41
320843,0.32
320846,0.48
320851,0.44
320852,0.38
320869,0.25
320873,0.45
320890,0.35
320905,0.28
320912,0.44
320914,0.38
320915,0.34
320920,0.35
320924,0.33
320925,0.41
320936,0.45
320937,0.26
320940,0.31
320943,0.39
320954,0.29
320959,0.38
320960,0.29
320966,0.35
320968,0.38
320975,0.4
320978,0.29
320979,0.19
320981,0.32
320987,0.38
320989,0.32
321009,0.39
321021,0.31
321035,0.37
321038,0.33
321039,0.4
321051,0.34
321058,0.34
321066,0.44
321075,0.41
321092,0.22
321098,0.48
321107,0.35
321116,0.41
321118,0.36
321124,0.41
321131,0.37
321134,0.39
321140,0.39
321143,0.4
321145,0.34
321150,0.3
321151,0.35
321153,0.38
321154,0.42
321156,0.4
321160,0.33
321176,0.39
321183,0.48
321187,0.46
321196,0.32
321197,0.39
321204,0.45
321208,0.34
321209,0.41
321223,0.27
321226,0.33
321227,0.35
321236,0.36
321249,0.41
321250,0.3
321253,0.33
321256,0.36
321276,0.39
321298,0.37
321303,0.31
321309,0.34
321313,0.38
321322,0.47
321345,0.3
321350,0.31
321355,0.36
321358,0.35
321370,0.45
321377,0.43
321385,0.37
321398,0.41
321401,0.22
321415,0.38
321416,0.44
321419,0.38
321427,0.36
321433,0.37
321439,0.41
321455,0.4
321463,0.32
321465,0.4
321480,0.35
321486,0.35
321498,0.42
321502,0.39
321510,0.28
321524,0.28
321526,0.33
321528,0.33
321533,0.43
321536,0.38
321548,0.42
321557,0.33
321564,0.36
321567,0.38
321602,0.38
321625,0.34
321627,0.39
321640,0.37
321645,0.37
321648,0.31
321649,0.41
321652,0.38
321659,0.38
321667,0.24
321676,0.36
321696,0.26
321697,0.33
321702,0.37
321704,0.39
321706,0.41
321710,0.41
321722,0.34
321760,0.3
321770,0.42
321779,0.35
321784,0.3
321786,0.44
321792,0.32
321795,0.35
321801,0.36
321804,0.32
321806,0.32
321807,0.34
321808,0.43
321809,0.28
321825,0.34
321828,0.37
321843,0.36
321848,0.35
321854,0.34
321869,0.39
321870,0.43
321887,0.28
321896,0.28
321898,0.38
321908,0.34
321910,0.32
321915,0.41
321919,0.33
321922,0.32
321928,0.39
321929,0.36
321932,0.42
321934,0.43
321936,0.4
321956,0.41
321957,0.36
321965,0.35
321970,0.41
321974,0.41
321980,0.31
321985,0.31
321992,0.27
321999,0.33
322005,0.3
322018,0.3
322020,0.36
322021,0.35
322023,0.28
322024,0.39
322039,0.39
322054,0.39
322061,0.37
322082,0.29
322088,0.24
322093,0.36
322105,0.33
322111,0.44
322113,0.33
322117,0.34
322120,0.37
322123,0.32
322132,0.39
322136,0.37
322141,0.42
322147,0.36
322169,0.28
322170,0.36
322172,0.32
322196,0.29
322198,0.49
322217,0.26
322226,0.35
322227,0.27
322229,0.4
322242,0.31
322244,0.33
322249,0.35
322250,0.36
322253,0.32
322254,0.43
322267,0.36
322269,0.33
322274,0.45
322285,0.43
322309,0.4
322320,0.32
322327,0.36
322331,0.32
322332,0.48
322334,0.45
322339,0.52
322348,0.45
322350,0.51
322354,0.41
322356,0.36
322367,0.35
322369,0.3
322372,0.44
322374,0.45
322383,0.42
322388,0.42
322393,0.35
322395,0.47
322407,0.35
322413,0.36
322416,0.35
322419,0.37
322424,0.4
322432,0.33
322442,0.37
322447,0.41
322448,0.38
322460,0.34
322461,0.46
322468,0.36
322472,0.53
322473,0.36
322488,0.32
322490,0.39
322491,0.3
322497,0.4
322503,0.31
